,Sector,Brand,Product,Segment,Family,Class
1706,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),Williams-Sonoma Decorative Dinnerware Sets,Kitchenware and Tableware,Tableware,Dinnerware (Non Disposable)
1707,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),Pottery Barn Reclaimed Wood Furniture,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1708,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),West Elm Velvet Armchairs,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1709,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),Williams-Sonoma Artisan Kitchen Tools,Kitchenware and Tableware,Kitchenware,Food Preparation Equipment
1710,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),Pottery Barn Outdoor Dining Furniture,Lawn/Garden Supplies,Lawn/Garden Supplies,Lawn/Garden Furniture/Furnishings
1711,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),West Elm Round Mirrors,Household/Office Furniture/Furnishings,Ornamental Furnishings,Pictures/Mirrors/Frames
1712,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),Williams-Sonoma Luxury Kitchen Gadgets,Kitchenware and Tableware,Kitchenware,Food Preparation Equipment
1713,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),Pottery Barn Storage Ottomans,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1714,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),West Elm Statement Lighting Fixtures,Lighting,Lighting,Lamps/Light Bulbs/Lighting
1715,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),"Williams-Sonoma Seasonal Home DâˆšÂ©cor Items (e.g., festive table dâˆšÂ©cor)",Household/Office Furniture/Furnishings,Ornamental Furnishings,Ornaments
1716,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),Pottery Barn Wall Art and Prints,Wall/Ceiling/Flooring Coverings,Wall/Ceiling/Flooring Coverings,Wall/Ceiling/Flooring Coverings
1717,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),West Elm Customizable Sectionals,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1718,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),Williams-Sonoma Bakeware,Kitchenware and Tableware,Kitchenware,Cookware/Bakeware
1719,Furniture and Home DâˆšÂ©cor,Williams-Sonoma (including Pottery Barn and West Elm),Pottery Barn Coffee Tables,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1720,Furniture and Home DâˆšÂ©cor,Wayfair,Sofas and Sectionals,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1721,Furniture and Home DâˆšÂ©cor,Wayfair,Dining Tables,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1722,Furniture and Home DâˆšÂ©cor,Wayfair,Dining Chairs,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1723,Furniture and Home DâˆšÂ©cor,Wayfair,Bed Frames,Household/Office Furniture/Furnishings,Household/Office Furniture,Household Beds/Mattresses
1724,Furniture and Home DâˆšÂ©cor,Wayfair,Mattresses,Household/Office Furniture/Furnishings,Household/Office Furniture,Household Beds/Mattresses
1725,Furniture and Home DâˆšÂ©cor,Wayfair,Coffee Tables,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1726,Furniture and Home DâˆšÂ©cor,Wayfair,Accent Chairs,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1727,Furniture and Home DâˆšÂ©cor,Wayfair,TV Stands,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1728,Furniture and Home DâˆšÂ©cor,Wayfair,Bookcases,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1729,Furniture and Home DâˆšÂ©cor,Wayfair,Area Rugs,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1730,Furniture and Home DâˆšÂ©cor,Wayfair,Floor Lamps,Lighting,Lighting,Lamps/Light Bulbs/Lighting
1731,Furniture and Home DâˆšÂ©cor,Wayfair,Wall Art,Wall/Ceiling/Flooring Coverings,Wall/Ceiling/Flooring Coverings,Wall/Ceiling/Flooring Coverings
1732,Furniture and Home DâˆšÂ©cor,Wayfair,Bedding Sets,Household/Office Furniture/Furnishings,Household/Office Furniture,Household Beds/Mattresses
1733,Furniture and Home DâˆšÂ©cor,Wayfair,Curtains and Drapes,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1734,Furniture and Home DâˆšÂ©cor,Wayfair,Storage Cabinets,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1735,Furniture and Home DâˆšÂ©cor,Wayfair,Outdoor Furniture Sets,Lawn/Garden Supplies,Lawn/Garden Supplies,Lawn/Garden Furniture/Furnishings
1736,Furniture and Home DâˆšÂ©cor,Wayfair,Bar Stools,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1737,Furniture and Home DâˆšÂ©cor,Wayfair,Console Tables,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1738,Furniture and Home DâˆšÂ©cor,Wayfair,Mirrors,Household/Office Furniture/Furnishings,Ornamental Furnishings,Pictures/Mirrors/Frames
1739,Furniture and Home DâˆšÂ©cor,Wayfair,Accent Tables,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1740,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Sofas and Couches,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1741,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Accent Chairs,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1742,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Coffee Tables,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1743,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Dining Tables,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1744,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Dining Chairs,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1745,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Bed Frames,Household/Office Furniture/Furnishings,Household/Office Furniture,Household Beds/Mattresses
1746,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Mattresses,Household/Office Furniture/Furnishings,Household/Office Furniture,Household Beds/Mattresses
1747,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Nightstands,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1748,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Dressers,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1749,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Bookcases,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1750,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Desks,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1751,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,TV Stands,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1752,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Area Rugs,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1753,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Curtains and Drapes,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1754,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Bedding Sets,Household/Office Furniture/Furnishings,Household/Office Furniture,Household Beds/Mattresses
1755,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Throw Pillows,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1756,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Decorative Wall Art,Wall/Ceiling/Flooring Coverings,Wall/Ceiling/Flooring Coverings,Wall/Ceiling/Flooring Coverings
1757,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Mirrors,Household/Office Furniture/Furnishings,Ornamental Furnishings,Pictures/Mirrors/Frames
1758,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Storage Bins and Baskets,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1759,Furniture and Home DâˆšÂ©cor,Bed Bath & Beyond,Lighting Fixtures (Lamps and Chandeliers),Lighting,Lighting,Lamps/Light Bulbs/Lighting
1760,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Sofas,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1761,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Dining Tables,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1762,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Dining Chairs,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1763,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Coffee Tables,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1764,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Sectional Sofas,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1765,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Accent Chairs,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1766,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Bed Frames,Household/Office Furniture/Furnishings,Household/Office Furniture,Household Beds/Mattresses
1767,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Nightstands,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1768,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Dressers,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1769,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Outdoor Furniture,Lawn/Garden Supplies,Lawn/Garden Supplies,Lawn/Garden Furniture/Furnishings
1770,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Area Rugs,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1771,Furniture and Home DâˆšÂ©cor,Crate & Barrel,"Lighting Fixtures (e.g., floor lamps, table lamps)",Lighting,Lighting,Lamps/Light Bulbs/Lighting
1772,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Wall Art,Wall/Ceiling/Flooring Coverings,Wall/Ceiling/Flooring Coverings,Wall/Ceiling/Flooring Coverings
1773,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Throw Pillows,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1774,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Blankets and Throws,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1775,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Dinnerware Sets,Kitchenware and Tableware,Tableware,Dinnerware (Non Disposable)
1776,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Glassware and Barware,Kitchenware and Tableware,Tableware,Barware (Non Disposable)
1777,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Serving Platters,Kitchenware and Tableware,Tableware,Serveware (Non Disposable)
1778,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Kitchen Storage Solutions,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1779,Furniture and Home DâˆšÂ©cor,Crate & Barrel,Wall Shelving Units,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1780,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Cloud Sofa,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1781,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Belgian Linen Slipcovered Sofa,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1782,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Marble Dining Table,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1783,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),St. James Dining Chair,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1784,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Satin Brass Sconces,Lighting,Lighting,Lighting - Replacement Parts/Accessories
1785,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Reclaimed Wood Coffee Table,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1786,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Rug Collection (Various Styles),Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1787,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Oversized Wool Throws,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1788,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Glass Lighting Fixtures,Lighting,Lighting,Lamps/Light Bulbs/Lighting
1789,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Leather Armchairs,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1790,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Industrial-Style Bar Stools,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1791,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Wooden Bed Frames,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Seating
1792,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Decorative Pillows,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1793,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Antique Brass Bed Frame,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1794,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Stoneware Dinnerware Set,Kitchenware and Tableware,Tableware,Dinnerware (Non Disposable)
1795,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Minimalist Bookcase,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Storage/Display Furniture/Screens
1796,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Ceramic Planters,Household/Office Furniture/Furnishings,Ornamental Furnishings,Ornaments
1797,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Metal Console Tables,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Office Tables/Desks
1798,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Vintage-Inspired Mirrors,Household/Office Furniture/Furnishings,Ornamental Furnishings,Pictures/Mirrors/Frames
1799,Furniture and Home DâˆšÂ©cor,Restoration Hardware (RH),Linen Curtains,Household/Office Furniture/Furnishings,Household/Office Furniture,Household/Bedding/Office Furnishings
1800,Sports and Outdoor Equipment,Nike,Nike Air Zoom Pegasus Running Shoes,Footwear,Footwear,Athletic Footwear
1801,Sports and Outdoor Equipment,Nike,Nike React Infinity Run Flyknit,Footwear,Footwear,Athletic Footwear
1802,Sports and Outdoor Equipment,Nike,Nike Free RN Running Shoes,Footwear,Footwear,Athletic Footwear
